Doc_ID,DSI_Title,Submission File Name,Student Name,Genre of Movie,Review Type (pos or neg),Movie Title,Text
177,BJY_Doc7_Taken,BJY_Doc7_Taken,BJY,Action,Negative,Taken,"The movie is so full of cliches and unrealistic it's unbelievable it was made by adults. Apparently, we're supposed to derive some kind of psychological gratification from the Freudian symbols of innocence, fatherly love, superhuman strength and righteousness. It actually reminds me of the fantasies I had when I was 8. Here's the plot: a rich, spoiled American virgin girl goes to Paris with a friend and gets abducted by Albanians and sold into sex slavery. Luckily, her daddy happens to be a ex-CIA agent and tracks them down effortlessly, kills and tortures them in a blood-curdling fashion and gets to his daughter just before she gets her throat slit by the evil (yet also stupid looking so you can still feel good about yourself), toad-like sheik. On his way, daddy makes a such a spectacle of killing and torturing people that it makes you wonder whether anyone would take so much trouble if no third party was watching. He doesn't even spare people who are innocent and are unlucky enough to get in his way. Like the wife of a French agent involved in the mess, whom Neeson shoots in the arm, because her husband refuses to give him information on St-Claire. (Meanwhile, their kids have been tucked into bed 5 minutes ago yet they don't seem to wake up. Yep, totally.) All the circumstances are miraculously in Neeson's favor. His daughter is talking to him on the phone when she gets abducted. (otherwise, how would he know? Most victims of sex slavery are poor East European girls who don't have cell-phones, which would be too boring). Also, she's standing in the bathroom from where she can see her friend being abducted first, so daddy has enough time to instruct her how to hide and to shout out the details of their complexion while being dragged away (at which she miraculously succeeds, despite her panic and the struggle she puts up). Also, multiple men can apparently easily get into a hotel room and abduct two girls, but Neeson has to use Spiderman skills to get inside. Well, thank God the bas relief of the wall was adjusted to his height exactly; otherwise, the movie would have ended there. Another point that disturbed me very much is Neeson indifference to the scores of other girls who have been drugged and raped by Albanians. Apparently, the PRINCIPLE of sex slavery doesn't concern him, just the fact that it happens to HIS daughter. In the end, Neeson returns with his daughter to America, with only a broken arm after fighting hundreds of heavily-armed men. Also, he has no trouble leaving France after killing each and every one of them. (France must be a Third World country). Everyone is happy and his ex-wife has to admit he's not such a loser after all. Every Freudian fascination has been satisfied trice over. This movie does absolutely no justice to Eastern Europeans (all Albanians are shown as stupid scum and we're supposed to gloat seeing"
178,BJY_Doc8_Taken,BJY_Doc8_Taken,BJY,Action,Negative,Taken,"Alright , I watched the movie about a few weeks ago and after seeing its ratings on IMDb I was expecting a really good action movie with good acting , a wholesome plot and obviously some amazing action. An 8.0 rating on IMDb means it's equal to movies like 'The Matrix' or 'Die Hard'. Admittedly I'm quite a big action fan , and I do understand the concept of it not being 'realistic'. That's what films are. They're stories. Name me one movie that is completely realistic with no fantasy elements included and I'll give you a million bucks. However when I saw this movie I was bored , embarrassed during some scenes at how atrocious it was , and I found it to be completely overrated. The action was slow , the cinematography was laughable , the acting from everyone except Neeson was very sub-par and I just felt disappointed. This isn't the action movie that would start a second renaissance , of course not. That's not what I was expecting. I didn't think it'd be anything more than a tour-de-force action film that was pure entertainment and silliness wrapped into a satisfying bubble. And honestly all I got was another second-rate action movie that's not even worth the time and effort to watch unless you're an extreme fan of the genre. I mean , during the scene where Neeson runs to the boat to get his daughter... the camera cuts so many times and there's about a million shots of his car in different angles that I completely forgot what was going on. That's just an example of the many things I thought brought the movie down. I really don't see how this film deserves the recognition it has received. I've read the forums and people say ""well it's an action flick... you're not supposed to take it seriously!"" To that I say , why isn't Meet the Spartans in the IMDb 250? ""Well , it's a parody flick , you're not supposed to take it seriously""? The same principal applies. I'm not trying to say the film isn't enjoyable because that's down to tastes. I'm just saying firstly; film technicalities ( i.e. the direction , photography , musical score ) were atrocious and anyone with a basic knowledge of film and its production will recognize this. Secondly; the acting of the support cast quite bad. Not Troll 2 bad , but still not something you'd expect to see in a Liam Neeson movie. More like something you'd see in one of Arnold Schwarzenegger's movies from the 80's. Thirdly; the directing was very amateurish. I felt this constant need to find Pierre Morel and hit him every time the scenes went on too long. He'd be extremely bruised right now. I really wonder how the screenplay went for this movie , too. I'm guessing the writers/artists got very proud of their ability to draw and started getting excited during the car scenes , resulting in about 200 frames"
179,BJY_Doc9_Taken,BJY_Doc9_Taken,BJY,Action,Negative,Taken,"Bryan Mills (Liam Neeson) has retired from his job, and is trying to reconnect with his daughter Kim (Maggie Grace). He is divorced from her mother, Lenore (Famke Janssen), and has basically been a ghost to her while she is growing up. Kim gets the chance to go to stay in Paris for a few weeks with a friend, but needs parental permission before leaving. Bryan reluctantly signs off, but under many strict conditions, including calling him when they arrive. He finally gets a hold of her, only to listen to her being kidnapped. He vows to find her, and use all of his ""skills"" to do it. It may not sound like much, but the trailer for Taken looked interesting, and sounded even better. But after seeing this all occur in the first twenty minutes, it leaves a lot to be desired for the next hour. The film, action movie or not, has virtually zero character development. In my brief description, I basically give away everything you learn about Bryan and Kim. Sure, there is a throwaway bit about Kim's intentions in Europe (which are completely unrealistic in 2009), and vague proddings at what Bryan used to do. We obviously have an idea of the type of work he was in from the way he moves, and these skills he speaks of early on, but never anything that really furthers our knowledge of him. It works in the way of him being a bit of an enigma to the audience, and really surprising everyone with what he can do, but it makes the film that much less believable. The story itself, looks like it was just culled together from half-hearted movies previous, and any form of surreal, overly choreographed action genre picture from the last ten years. No The Matrix does not take a ripping here, but anything featuring Jet Li, Jason Statham and the like does. Hell, I have not even seen Banlieue 13 (or District 13 as we better know it in North America), and I know this movie is stealing from it. Taken even throws in some torture scenes just to leave no post-9/11 stone untouched. Have action films gotten so stale that you can easily tell which pieces of other films got thrown into a blender to create this one? Is it really that hard to create something as unique or at least vaguely different like Wanted, Iron Man, or even The Dark Knight? Even No Country for Old Men has more interesting action scenes. It just feels like we have seen it all before, but the film tries to make it feel more original by throwing Neeson, an actor who has done such varied work in his career, into the mix. The editing, in a sense, makes and breaks the film. On one hand, the film is never boring. It moves at such a rapid rate that you may find standing up to leave even faster than you sat down. Sure, the film adds"
180,BJY_Doc10_Taken,BJY_Doc10_Taken,BJY,Action,Negative,Taken,"Poor Liam. He's ex-CIA, which we find out when all his ex-CIA friends show up at his house and start reminiscing about the old days in the CIA. How convenient that his ex-CIA buddies talk him into a bodyguard job where he heroically saves a no-name singer from being knifed to death. This allows him to not only prove his manhood and hand-to-hand combat skills, but also get the singer's business card to give to his daughter slash aspiring pop princess (not that she sings at all in the movie). Did I mention she just turned 17 and received of all things a PONY from her rich step-dad at the extravagant birthday party he threw for her? Oh, and she wants to go to Paris with her best friend. just the two of them, and needs her dad's signature on some immigration form. Liam is skeptical about sending his daughter to Paris. But her mom (Liam's ex-wife) wastes no time telling us about how she hated his CIA job and can't believe Liam would be hesitant to send his daughter to Paris unescorted. I mean, what's the worst that could possibly happen to two teenage girls by themselves in Paris? How dare he be so paranoid? After all, they will be staying at her friend's cousin's house in Paris, and like most parents who send their underage daughters to Paris without adult supervision, she didn't call the cousins to ask about the arrangements. And oh, by the way, instead of just staying in Paris, they're going to be traveling all over Europe to see U2 concerts. With that kind of subplot I can't believe U2 didn't take this opportunity to include one of their songs in this movie. Fast forward after a 12-hour flight and the girls arrive completely fresh in Paris. Immediately a young man approaches them and wants to share a cab to save money. How smart of the girls to accept his money-saving offer. Next thing you know, the girls get to the apartment and immediately tell the dude that they're staying there alone. Didn't their parents tell them not to talk to strangers? About this time I start apologizing to my husband about how incredibly stupid this movie is. I even offered to see if we could get our money back. My only hope was that the girl get kidnapped soon so that we could get to some more exciting parts of the movie. Thank goodness the kidnapping scene was minutes away, and I admit that scene got my heart pumping. If only the rest of the movie were that good. Lest we leave any cliches unturned, we now return to Liam. His dialog indicates he's flat broke, but his daughter's step-dad is rich and can send Liam to Paris on a private jet. Naturally mom and step-dad stay behind, because that's what most parents would do when their daughter is kidnapped overseas into the female slave trade. After his arrival in Paris, Liam hooks up"
181,GLZ_Doc1_Inception,GLZ_Doc1_Inception,GLZ,Action,Positive,Inception,"SPOILERS This film follows Cobb, a man who is payed to infiltrate peoples' subconscious through their dreams and extract information. He is hired by a man however to do the opposite, the impossible. To infiltrate a tycoon's subconscious and plant an idea instead of take one - known as inception. This movie shattered my comprehension and mind a million times over, and the more I try and work it out, the crazier it gets. How on earth does Chris Nolans brain work? How to you conceive this script from nothing? A story so intricate, intellectual, complex and layered that simply watching it is mind-bending, let alone writing it. The thought of sitting down and working through the labyrinth-like story and characters is incredible daunting. Every single facet of this film can be taken down a seemingly endless rabbit hole. Ive said this before, but now, truly, I can say: I have never seen anything like this. Nolan has pushed the boundaries of storytelling and how it doesn't necessarily have to be transparent for an audience to grasp onto it. There is a plethora of things I couldn't comprehend while watching - but it honestly never took away from the film in general. It was never too convoluted that I became overwhelmed and uninterested. Was I completely mind-broken, scratching my head the entire time, yes. But I still was able to focus on the plot point at hand and be insanely immersed. It struck an incredible balance of being complex, but still allowing the viewer to be immersed in the moment and not in thought. You don't have to understand the science and logic of it to have the watch of your life - vaguely understanding the labyrinth of layers and depth is kind of what makes it incredible. I can understand the scope and scale of what Nolan is doing, but I'm not going to sit down and map it all out. What a premise for a film, and what a delivery. Amid the spiderweb of subconscious and dreams within dreams, there is a character I grabbed onto and empathized with. Cobb is a broken widower, and it was fantastic learning about his trauma and wife piece by piece. We're guessing throughout at the entire picture of his past, but it is slowly, sometimes painfully unveiled to us with brilliant pacing. I was right there in those moments with Cobb as he opens up to Ariadne, or confronts his wife in the void. And the end, oh my god the end. He finally confronts his wife and the guilt he bears, giving us, the viewer, the final pieces of their story puzzle - catharsis man, catharsis. An incredible character and a heartbreaking story with high stakes attached, threatening to derail their mission. I really like what Cobbs story and the movie as a whole says in terms of our subconscious and trauma. Cobb suppressed his emotions and guilt for so long they threatened to consume him. Any mission he went"
182,GLZ_Doc2_Inception,GLZ_Doc2_Inception,GLZ,Action,Positive,Inception,"This has to be Christopher Nolan's best film to date the visuals, characters & story are all amazing. But while it's really good this film isn't perfect their are some flaws but the flaws can be overlooked like for example their is a lot of exposition in the film but it's necessary since it their to explain the concept of the movie since it involves Dreams which is a weird concept that any normal person would be asking questions about like how do they work?, can this happen?, what happens if I do this?, etc. The film is super entertaining their is not a time you will feel bored or feeling like your time is being wasted like the dreams they never get through what's the point of it existing but instead it always begins right in the middle of it. Like in the beginning of the movie we don't have scene of Cobb & Arthur arriving at the party, talk with the other guests, planning a meeting with Saito which finally establishes why we are here. It skips all that & instead has us learning that Saito is in a dream & that he has a secret that's worth stealing right away before we learn all the other info first since we don't start off in the beginning of the dream we start off in the middle of it which has us constantly wondering what happened before this? how did they get into this situation? whenever they enter a dream which gives it one of the most thrilling movie openings of all time & leave anyone watching with excitement on what's going to happen for the rest of the movie. In the first dream our characters kidnap Fisher which has them having to deal with his security, in the second dream they are already trying to get Fisher to join the team all while the environment of the dream is being moved around with due to gravity of the car chase, In the third dream we are scouting out a military base which has Fishers secret the team has been looking for. Notice how their is no filler here it's all just what we want to see it's made to make sure we don't get bored. But this does sorta make Fisher seem like a boring character that is just a tool for the characters goals but that's where your wrong since they have Earmes infiltrate his legal team but they skip all the boring interview steps & instead put us right in the moment we want to see he we see the relationship Fisher & his father have right away these scenes are also connected with a clear reason & motivation for us being here so it doesn't feel random or out of nowhere. The concept of Dreams in this film is also very interesting they aren't bound by any rules or realism through out the film characters are hopping between dreams all the time that differ from"
183,GLZ_Doc3_Inception,GLZ_Doc3_Inception,GLZ,Action,Positive,Inception,"Leonardo DiCaprio and friends are ninjas of the subconscious, dashing through the landscape of other people's dreams, in Christopher Nolan's Inception. This endlessly fascinating swirl of a film could have come only from Nolan, who blends the cerebral twistiness of Memento (his thriller that moves backward in time) with the spectacular action of his Batman megahit, The Dark Knight. DiCaprio, as a thief-for-hire named Cobb, doesn't merely skulk around sleeping minds, pilfering strangers' secret thoughts. He and his team, complete with architect, actually construct the dream worlds they'll enter, with streets that can rise up and become walls-the city as Murphy bed-or, if things go wrong, a train roaring through city traffic. You may get a headache keeping up with the plot as Cobb tries to plant a new idea in a man's brain; stealing thoughts is simple, but adding one is a risky operation involving a dream within a dream within a dream. Even as you tick off the film's overload of references, though-a Matrix here, a James Bond there-the amazing effects and Cobb's quest carry you along. But Nolan is the brainiest of Hollywood directors, and Inception is more than the ultimate ""it was all a dream"" movie. It is the most sophisticated in a year of splashy screen events about parallel worlds, in which characters enter alternate realities and return with some solution to personal and often global problems. Cobb's dangerous assignment is meant to save the world from an energy conglomerate. Avatar's hero goes to Pandora, falls for its nature-loving people, and learns to value the environment. The characters on Lost travel sideways to other times and places in what seems an attempt to escape the island, but turns out to be a way to save their own souls. Even Tim Burton's Alice in Wonderland transforms Lewis Carroll's story into a journey of self-discovery fit for the 21st century. The movie's Alice is a 19-year-old who returns from Wonderland realizing she doesn't have to marry the smug gentleman her family selected; she can head out to sea and open a trade route to China instead. These films, not radical-minded indies but among the most expensive and popular onscreen, suggest that reality is so fraught and problematic that we need to go elsewhere-out of this world or deep into our minds-to see things clearly. They evoke a Wizard of Oz parallel dimension (""You're not in Kansas anymore, you're on Pandora,"" the villainous colonel in Avatar warns), but their lessons are more political than ""There's no place like home."" Cobb is hired by a businessman (Ken Watanabe) to plant a thought in the brain of a rival (Cillian Murphy). The new idea: the rival must break up the conglomerate he is about to inherit, which is poised to control half the world's energy and become, as one character puts it, ""a new superpower."" A too-powerful energy company? Nolan's astute and prescient observation seems like eyes-open common sense in these BP-weary days. As his plot mirrors world events, Nolan"
184,GLZ_Doc4_Inception,GLZ_Doc4_Inception,GLZ,Action,Positive,Inception,"""I hate my dreams. They're so ... infantile."" Heaven knows what artist Laurie Anderson would make of Christopher Nolan's first film since ""The Dark Knight,"" but if audiences don't go for it, we're more likely to hear a different complaint: It's just too darned complex. A spectacular fantasy thriller based on Nolan's own original screenplay, ""Inception"" is the smartest CGI head-trip since ""The Matrix."" The premise is so out-there, it requires not just a leap of faith but also too much screen time to explain, so do yourself a favor and pay attention. Leonardo DiCaprio is Cobb, an ""excavator,"" who digs around in people's subconscious while they're catching some zzzzs. This act of infiltration is ""not strictly legal""; the motive is not therapeutic but espionage and theft. It's also not a solo operation. To do the job properly requires an ""architect,"" basically someone to design an appropriate dreamscape, something vivid and detailed enough to keep the dreamer's defenses down. Depending on the complexity of the project, it might also require a ""burglar,"" a ""chemist"" and preferably someone on the outside to administer a well-timed wake up call. Cobb's partners include Arthur (Joseph Gordon-Levitt); a newbie, Ariadne (Ellen Page); Yusuf (Dileep Rao); and Eames (Tom Hardy). Their client, Saito (Ken Watanabe), wants more than access to a rival industrialist's grey matter; he requires Cobb to plant an idea in there that will dismantle an entire conglomerate. As if that weren't hard enough, Cobb is also plagued with keeping his own demons at bay, in the form of an angry dead wife (Marion Cotillard). DiCaprio evidently hasn't got ""Shutter Island"" out of his system yet. A kind of meta-heist movie, ""Inception"" evokes Philip K. Dick's cerebral sci-fi, the exploration of alternate states of consciousness, memory and fantasy. But these are also Nolan's themes, familiar from the amnesiac noir of ""Memento"" and the many, varied mind-games practiced by the warring magicians in ""The Prestige"" as well as the psychological warfare between Batman and his adversaries (fans of that series will recognize several familiar faces popping up here). ""An idea is like a virus,"" says Cobb, and that idea too might have been born in Gotham City or in the rabid enthusiasm that greeted ""The Dark Knight."" Like ""Memento"" and ""The Prestige,"" ""Inception"" is constructed as a box of tricks. Ariadne (who helped Theseus slay the minotaur in Greek mythology) devises labyrinths that are also escape hatches, and that metaphor of the maze runs through ""Inception,"" which is itself a puzzle to be navigated by filmmaker and audience alike. In the course of probing his subject's subconscious, Cobb escorts him into a dream-within-a-dream-within-a-dream. If it's a little disappointing that each level plays out as a straight-up action thriller (this guy really should get out more), the rules of this game are delightfully devious. He has a tendency to over-complicate, but nobody bends time more ingeniously than Nolan. Three minutes in one dream might correspond to an hour in the next, and both transpire in"
185,GLZ_Doc5_Inception,GLZ_Doc5_Inception,GLZ,Action,Positive,Inception,"Writer-director Christopher Nolan's ""Inception"" is about an espionage expert, Leonardo DiCaprio's Dom Cobb, who has a highly specialized way of stealing corporate secrets: He extracts them from within the dreams of his targets. Depending on your taste for narrative logic, Nolan's penchant for delineating dream states carries either a built-in advantage or a huge liability. If you don't mind being tossed about in a state of high confusion for 2-1/2 hours, as dreams enfold within dreams and subconscious states are poised in an infinite limbo, then this is your dream movie. I found myself more inclined to sympathize with Cobb's notion that, in limbo states, hours can turn into years. After one too many dreams-within-dreams-within-dreams, I was feeling in limbo myself. Which is not to say that ""Inception"" isn't a compelling thrill ride. It's just not much of a fun ride. Nolan, best known for his ""Batman"" movies and the time-shifty ""Memento,"" is very big on noir. For him, black is beautiful - i.e., horrible. When Cobb starts hunting dream worlds, he never encounters anything transcendent inside anybody's noggin. The darkness of this movie, as was also the case with Nolan's ""Dark Knight,"" is magisterially oppressive. Cobb's situation, despite its newfangled presentation, is fairly conventional, even sappy. Once upon a time he became a fugitive from America for supposedly causing the death of his wife, Mal (Marion Cotillard, who, coming after Michael Mann's ""Public Enemies,"" is Hollywood's designated noir vamp). Mal keeps invading his dreams, or the dreams he concocts within other's dreams-within-dreams, or their dreams within his dreams, or - oh, forget it. Anyway, she's up to no good, even though, technically, she's dead, or in limbo, or something. The point is, man-with-a-past Cobb is still in love with her. She is, literally, the woman of his dreams. His enraptured state is scaled big, Wagnerian big, but neither he nor Mal can quite fill out the ardor. That's because Nolan, ultimately, is a head guy and not a heart guy. He's all about architecture. Everything in this movie issues from the heavy doominess of its look. Things lighten up ever so slightly when Cobb, hired by a Japanese tycoon (Ken Watanabe) to do some heavy-duty extraction - excuse me, inception - on a corporate heir (Cillian Murphy), assembles his A-Team of fellow dream foragers, including Ellen Page's Ariadne, master forger Eames (Tom Hardy) and sidekick-researcher Arthur (Joseph Gordon-Levitt). But even here, Cobb too often spoils the party by offering up such deep-think pronouncements as ""we only use a fraction of our brain's true potential."" I cite this line, which is typical - not to mention unoriginal and probably untrue - because many people are going to be conned into thinking ""Inception"" is some sort of high-I.Q. whirligig just because it's festooned with Mobius strips and M.C. Escher stairs and everybody in it seems to understand what's going on even if you don't. (The biggest, the only, laugh line at my screening came at a particularly confusing time when Ariadne"
186,GLZ_Doc6_Inception,GLZ_Doc6_Inception,GLZ,Action,Negative,Inception,"Director Christopher Nolan is such a master movie technician -- a combination of engineer, architect, game designer and God -- that it's startling to realize how constricted his vision is and how clumsily he tells stories. ""Inception,"" Nolan's first film since his mega-googolplex hit with ""The Dark Knight,"" and his first as a solo writer-director since the now-legendary puzzler ""Memento"" in 2000, is supposed to be a dreamscape movie. At one point, in fact, we travel with its central Scooby-gang of characters into a dream within a dream within a dream, and then into some deeper, still more unconscious, psychological limbo-state below that. Managing all these nested levels of narrative is a marvelously nerdy accomplishment, no doubt -- but this is the most tight-assed vision of the innermost human psyche I've ever seen. While Nolan's images are visually impressive and powered by state-of-the-art digital effects and accomplished stunt work, they're always ordered and organized with anal precision. They don't look or feel anything like dreams. (Or, at least, not like my dreams.) They look instead like mediocre action films from the '90s, or in the case of the supremely boring ski-patrol vs. Arctic fortress shootout found on Level Three, like the Alistair MacLean adaptation ""Ice Station Zebra"" from 1968. (With Rock Hudson! And Ernest Borgnine!) ""Inception"" may have been directed by Christopher Nolan, but Nolan's dreams are apparently directed by Michael Bay. OK, I know -- you want me to back off the high-minded analysis and tell you whether ""Inception"" is a good destination for those summer moviegoing dollars eager to leap out of your wallet. Sure, I guess so. It's a cool-looking action movie, carefully constructed and edited, that uses all kinds of nifty locations and a lot of portentous-sounding expositional yammering. It inhabits a Philip K. Dick-style universe of psychological warfare that suggests ""The Matrix,"" ""Total Recall"" and ""Minority Report"" -- all of them, by the way, better movies -- but it's fairer to call ""Inception"" a maze movie or a labyrinth movie than a puzzle movie. Because, as the wisecracking fellow critic sitting next to me observed, every time the story gets puzzling the characters call a timeout and explain it. So, yeah, if you approach ""Inception"" with lowered expectations it's a pretty good time. Problem is, there are no lowered expectations around Christopher Nolan, whose adherents have proclaimed him as the heir to Kubrick and Hitchcock and declared ""Inception"" a masterpiece. I don't want to get sidetracked here, but let me suggest that the comparisons aren't entirely misguided. They're just not helpful. Nolan has inherited some of Kubrick and Hitchcock's worst tendencies, most notably their defensive, compulsive inclination to work everything out about their stories and characters to the last detail, as if human beings and the world were algebraic or geometrical phenomena requiring a solution. But the mysterious power of Hitchcock's ""Vertigo"" cannot be explained by the ludicrous official story revealed in the final act -- indeed, it nearly scotches the whole movie -- and"
187,GLZ_Doc7_Inception,GLZ_Doc7_Inception,GLZ,Action,Negative,Inception,"Christopher Nolan's Inception is Instruction Manual Cinema, a film that spends so much time explaining-and explaining, and explaining-the rules of its narrative conceit that it fails to either emotionally engage or, except in a few notable spots, viscerally thrill. Working from a canvas at once larger than The Dark Knight and yet markedly reminiscent of it (not to mention countless other celluloid sagas), Nolan's would-be epic is a work of sometimes stunning imagery but only affected heart, a pseudo-heist film that borrows liberally from all corners of the cinematic world (The Matrix, eXistenZ, Last Year at Marienbad, the canons of David Lynch and Michael Mann) in service of a tale that's as hollow as its reality-bending Rubik's Cube ruses are intricate.Focusing on a secret agent man named Cobb (Leonardo DiCaprio), who enters people's dreams to steal vital pieces of well-kept information, Nolan's sci-fi latest is enraptured by the sense of falling down the rabbit hole, not simply via its dreams-within-dreams-within-dreams centerpieces, but through the sheer wealth of information it vomits up at every turn. Head-spinning exposition takes the place of wonder throughout, leaving only the transient rush of particularly vivid visuals and a faint whiff of a better film that could have been.Nolan wastes no time with setup, immediately thrusting viewers into a perplexing scene in which Cobb washes up on a sunny shore, sees a vision of two young children playing in a grassy yard, and then visits an elderly Japanese man whom he seems to know. This encounter takes place in a gorgeously decorated chamber with wall panels and hanging lamps, but lingering to admire the sights isn't Inception's strong suit, and soon the film is off into other apparent realities, with chitchat filling in the gaps at breakneck speed. Turns out, Cobb is trying to pilfer valuable knowledge from corporate bigwig Saito (Ken Watanabe) as a test to see if he's up for a larger task-one that involves not taking info from someone's mind (a process called ""extraction""), but rather, inserting a new idea (dubbed ""inception"") in the noggin of energy magnate Maurice Fischer's (Pete Postlethwaite) only heir, Robert (Cillian Murphy). For mysterious reasons related to his dead wife, Mal (Marion Cotillard), who has a penchant for showing up unannounced in dreams and thwarting Cobb's robberies, Cobb isn't instantly interested in this dangerous, difficult gig. Nonetheless, Saito's promise that performing the job will mean Cobb can finally return home to the U.S.-where his kids are, and from which he's been exiled for enigmatic legal reasons-quickly seals the deal.From there, we're treated to a lengthy middle section in which Cobb assembles his team and concocts his ruse, a standard heist-film structure that quickly proves most notable for the myriad rules governing dream infiltration, and for the wholesale lack of importance of said regulations. Phony tech, philosophical, and psychological terminology abounds but it's all of little concern except as a means of generating confusion, which in turn distracts attention from the inconsequentiality of the heist itself. Inception's interest in"
188,GLZ_Doc8_Inception,GLZ_Doc8_Inception,GLZ,Action,Negative,Inception,"With its dreams, dreams within dreams, and dreams within dreams within dreams, Christopher Nolan's Inception manages to be clunky and confusing on four separate levels of reality-while out here, in this even more perplexing dream we call ""life,"" it's being hailed as a masterpiece on the order of 2001: A Space Odyssey. Slap! Wake up, people! Shalalala! Slap!Leonardo DiCaprio plays Dom Cobb (the name sounds like it should evoke something-but what? Dummkopf?), who specializes in plunging into people's ""subconscious"" minds while they sleep and extracting their corporate secrets. (I'm with Freud in preferring ""unconscious."") But his new client, Saito (Ken Watanabe), wants the impossible: for Cobb not to steal an idea but to plant one in a business rival's head.Why is an ""inception"" more difficult than an extraction? ""The subject's mind always knows the genesis of an idea,"" explains one character-which strikes my unoriginal and highly suggestible mind as dead wrong. But that's the premise, anyway. Cobb accepts the job because he longs to see his two little kids in the U.S. and is forbidden to return on account of a Crime to Be Revealed Later; and Saito says that with one phone call he can make the legal problems go away. (He just can.) Then Saito says what in this kind of thriller are magic words: ""Assemble your team.""A team of colorful specialists! Cool! So it's, like, Mission: Impossible in the Dreamscape-Matrix! Cobb's point man is Arthur, played by Joseph Gordon-Levitt, who also evokes The Matrix: He looks like Keanu Reeves's runty little brother. Eames (Tom Hardy) is the ""forger,"" who can impersonate people in dreams without those dumb M:I rubber masks. The chemist, Yusuf (Dileep Rao), will create the badass sedatives that will hold the fragile three-dream edifice together. The brilliant architecture student Ariadne (Ellen Page) has two functions: dreamworld designer and exposition magnet. She's a newbie, so Cobb has to explain to her how the science works. It takes a lot of explaining.Nolan, who wrote the script, thinks like a mechanical engineer, and even when you can't follow what's happening, you can admire in theory the multiple, synchronized narrative arcs and cute little rules for jumping around among different flights of consciousness. He has two fresh ideas. In a dream, you can fall asleep and have another dream, in which you can fall asleep and have another dream-except time works differently at different depths. A minute up top might be, say, ten minutes in the dream, an hour in the dream within a dream, and, below that, years. Although the different levels look the same (too bad), the gimmick allows Nolan to have three clocks ticking down instead of one, and the editor, Lee Smith, has cut among them in ways so ostentatious that he's all but sewn up this year's editing Oscar.The other neat touch is the Freudian monster femme who keeps popping up: Cobb's wife, Mal (Marion Cotillard), who emerges from his own unconscious (even in other people's dreams) to sabotage his schemes. Cotillard is"
189,GLZ_Doc9_Inception,GLZ_Doc9_Inception,GLZ,Action,Negative,Inception,"At the movies, incomprehensible gibberish has become a way of life, but it usually takes time before it's clear that a movie really stinks. Inception, Christopher Nolan's latest assault on rational coherence, wastes no time. It cuts straight to the chase that leads to the junkpile without passing go, although before it drags its sorry butt to a merciful finale, you'll be desperately in need of a ""Get Out of Jail Free"" card. Writer-director Nolan is an elegant Hollywood hack from London whose movies are a colossal waste of time, money and I.Q. points. ""Elegant"" because his work always has a crisp use of color, shading and shadows, and ""hack"" because he always takes an expensive germ of an idea, reduces it to a series of cheap gimmicks and shreds it through a Cuisinart until it looks and sounds like every other incoherent empty B-movie made by people who haven't got a clue about plot, character development or narrative trajectory. Like other Christopher Nolan head scratchers-the brainless Memento, the perilously inert Insomnia, the contrived illusionist thriller The Prestige, the idiotic Batman Begins and the mechanical, maniacally baffling and laughably overrated The Dark Knight-this latest deadly exercise in smart-aleck filmmaking without purpose from Mr. Nolan's scrambled eggs for brains makes no sense whatsoever. Is it clear that I have consistently hated his movies without exception, and I have yet to see one of them that makes one lick of sense. It's difficult to believe he didn't also write, direct and produce the unthinkable Synecdoche, New York. But as usual, like bottom feeder Charlie Kaufman, Mr. Nolan's reputation as an arrogant maverick draws a first-rate cast of players, none of whom have an inkling of what they're doing or what this movie is about in the first place, and all of whom have been seen to better advantage elsewhere. Especially Leonardo DiCaprio, who remains one of the screen's most gullible talents. After his recent debacle in Shutter Island, Martin Scorsese's dopey insane-asylum bomb, one hoped for something more substantial from the easily misled Leo, not another deranged turkey like Inception. He should have stayed in bed. I'd like to tell you just how bad Inception really is, but since it is barely even remotely lucid, no sane description is possible. Let's see. It opens with crashing waves on a beach. In the middle of a July heat wave, I wanted to jump in, but the thrill didn't last. Cut to the battered face of Leo, looking like a 14-year-old washed ashore facedown from a toy sailboat. He has come from another location conjured up in a dream, and is fond of muttering jabberwocky like ""I am the most skilled extractor of dreams."" In other words, he can close his eyes, enter somebody else's dreams with his pock-marked baby face and blow up China. The excellent Marion Cotillard, who has spiraled a long way down from her Oscar-winning role as Edith Piaf, growing a wart in the center of her forehead in the"
